,date,pressure_msl,dp_diff_3h,dp_range_3h,dp_diff_6h,dp_range_6h,dp_diff_12h,dp_range_12h,risk_3h,risk_6h,risk_12h
114,2026-02-05 02:00:00+00:00,1013.1,-1.1999999999999318,1.0,-1.1999999999999318,1.2999999999999545,-0.8999999999999773,1.2999999999999545,none,none,none
115,2026-02-05 03:00:00+00:00,1012.5,-1.6000000000000227,1.2000000000000455,-1.8999999999999773,1.8999999999999773,-1.3999999999999773,1.8999999999999773,none,none,none
116,2026-02-05 04:00:00+00:00,1012.0,-1.7000000000000455,1.1000000000000227,-2.3999999999999773,2.2999999999999545,-1.8999999999999773,2.3999999999999773,none,none,none
117,2026-02-05 05:00:00+00:00,1011.4,-1.7000000000000455,1.1000000000000227,-2.8999999999999773,2.7000000000000455,-2.6000000000000227,3.0,none,none,none
118,2026-02-05 06:00:00+00:00,1010.9,-1.6000000000000227,1.1000000000000227,-3.2000000000000455,2.800000000000068,-3.2000000000000455,3.5,none,low,none
119,2026-02-05 07:00:00+00:00,1010.4,-1.6000000000000227,1.0,-3.300000000000068,2.7000000000000455,-3.800000000000068,4.0,none,low,none
120,2026-02-05 08:00:00+00:00,1010.0,-1.3999999999999773,0.8999999999999773,-3.1000000000000227,2.5,-4.2999999999999545,4.399999999999977,none,low,none
121,2026-02-05 09:00:00+00:00,1009.5,-1.3999999999999773,0.8999999999999773,-3.0,2.5,-4.899999999999977,4.899999999999977,none,low,none
122,2026-02-05 10:00:00+00:00,1008.8,-1.6000000000000227,1.2000000000000455,-3.2000000000000455,2.6000000000000227,-5.600000000000023,5.5,none,low,low
123,2026-02-05 11:00:00+00:00,1008.1,-1.8999999999999773,1.3999999999999773,-3.2999999999999545,2.7999999999999545,-6.199999999999932,6.0,none,low,med
124,2026-02-05 12:00:00+00:00,1007.5,-2.0,1.2999999999999545,-3.3999999999999773,2.8999999999999773,-6.600000000000023,6.2000000000000455,low,low,med
125,2026-02-05 13:00:00+00:00,1006.9,-1.8999999999999773,1.2000000000000455,-3.5,3.1000000000000227,-6.800000000000068,6.2000000000000455,none,low,med
126,2026-02-05 14:00:00+00:00,1006.4,-1.7000000000000455,1.1000000000000227,-3.6000000000000227,3.1000000000000227,-6.7000000000000455,6.100000000000023,none,low,med
127,2026-02-05 15:00:00+00:00,1006.3,-1.2000000000000455,0.6000000000000227,-3.2000000000000455,2.5,-6.2000000000000455,5.7000000000000455,none,low,med
128,2026-02-05 16:00:00+00:00,1006.7,-0.1999999999999318,0.40000000000009095,-2.099999999999909,1.8000000000000682,-5.2999999999999545,5.100000000000023,none,none,low
129,2026-02-05 17:00:00+00:00,1007.5,1.1000000000000227,1.2000000000000455,-0.6000000000000227,1.2000000000000455,-3.8999999999999773,4.600000000000023,none,none,none
130,2026-02-05 18:00:00+00:00,1008.4,2.1000000000000227,1.6999999999999318,0.8999999999999773,2.1000000000000227,-2.5,4.100000000000023,low,none,none
